NAME,AXL+SIGLEC6+ dendritic cell,Acinar cell,Adenocarcinoma stem-like cell,Adipocyte,Adipocyte progenitor cell,Alpha cell (α cell),Alveolar cell Type 1,Alveolar cell Type 2,Alveolar epithelial cell Type 2,Alveolar macrophage,Alveolar type II (ATII) cell,Astrocyte,B cell,Basal cell,Basophil,Beta cell(β cell),Brush cell (Tuft cell),CD14+ monocyte,CD141+CLEC9A+ dendritic cell,CD1C+_A dendritic cell,CD1C+_B dendritic cell,CD1C-CD141- dendritic cell,CD4+ T cell,CD8+ T cell,Cancer cell,Cancer stem cell,Cancer-associated fibroblast,Capillary cell,Cardiomyocyte,Cholangiocyte,Ciliated cell,Ciliated epithelial cell,Circulating fetal cell,Classical monocyte,Club cell (Clara cell),Connecting tubular cell,Conventional dendritic cell 2b(cDC2b),Cytotoxic CD4+ T cell,Cytotoxic T cell,DCLK1+ progenitor cell,Dendritic cell,Descending thin limb of LOH cell,Ductal cell,Effector CD8+ memory T (Tem) cell,Embryonic stem cell,Endothelial cell,Enterocyte progenitor cell,Enteroendocrine cell,Eosinophil,Epiblast cell,Epithelial cell,Epithelial progenitor cell,Epithelial-mesenchymal cell,Excitatory neuron,Exhausted CD4+ T cell,Exhausted CD8+ T cell,Exhausted T(Tex) cell,FGFR1HighNME5- epithelial cell,Fibroblast,Fibrocartilage chondrocyte,Follicular B cell,Germinal center B cell,Glial cell,Glomerular endothelial cell,Goblet cell,Gonadal endothelial cell,Gonadal mitotic phase fetal germ cell,Granulocyte-monocyte progenitor,Granulosa cell,Hematopoietic cell,Hematopoietic progenitor cell,Hematopoietic stem cell,Hepatic stellate cell,Hepatocyte,Homeostatic chondrocyte,Idiopathic pulmonary fibrosis myofibroblast,Immature B cell,Immature dendritic cell,Immune cell,Interneuron,Interstitial cell,Ionocyte cell,LGR5+ stem cell,Lake et al.Science.Ex4,Lake et al.Science.Ex6,Lake et al.Science.Ex8,Leukocyte,Leydig precursor cell,Limbal stem cell,Liver bud hepatic cell,Luminal cell,Luminal epithelial cell,Luminal progenitor cell,Lung epithelial cell,Lymphatic endothelial cell,Lymphocyte,Lymphoid cell,Lymphoid-primed multipotent progenitor cell(LMPP),M1 macrophage,M2 macrophage,MKI67+ progenitor cell,Macrophage,Mast cell,Megakaryocyte,Meiotic prophase fetal germ cell,Melanocyte,Memory B cell,Memory CD4+ T cell,Memory CD8+ T cell,Memory T cell,Mesangial cell,Mesenchymal cell,Mesenchymal stem cell,Mesenchymal stromal cell,Mesothelial cell,Microglial cell,Mitotic arrest phase fetal germ cell,Mitotic fetal germ cell,Monocyte-derived macrophage,Mononuclear phagocyte,Morula cell (Blastomere),Mucosal-associated invariant T cell,Multilymphoid progenitor cell,Mural cell,Myeloid cell,Myeloid dendritic cell,Myeloid derived suppressor cell (MDSC),Myoblast,Myofibroblast,Naive B cell,Naive CD4+ T cell,Naive CD8+ T cell,Natural killer T(NKT) cell,Natural killer cell,Natural regulatory T cell,Nephron epithelial cell,Nephron progenitor cell,Neural progenitor cell,Neural stem cell,Neuroendocrine cell,Neuron,Neutrophil,Oligodendrocyte,Oligodendrocyte precursor cell,Oligodendrocyte progenitor cell,Oocyte,Oogenesis phase fetal germ cell,Osteoblast,Osteocyte,PROCR+ progenitor cell,Pan-endothelial cell,Pancreatic polypeptide cell,Paneth cell,Pelvic epithelial cell,Pericyte,disease_ontology_label
adjpvalog.V12,-0.000144262,0.971147994,-0.000144262,4.235144329,-0.000144262,0.090649304,-0.000144262,-0.000144262,-0.000144262,6.254289378,-0.000144262,0.00129901,-0.000144262,0.918387677,-0.000144262,0.734323075,0.017271039,2.09480316,0.042308229,2.244001516,1.594661084,0.009989098,-0.000144262,2.210229023,0.011442549,0.107647835,-0.000144262,0.142257816,-0.000144262,-0.000144262,0.007086582,1.285952351,0.002743728,1.422365735,-0.000144262,0.748795977,0.426431576,0.599243497,-0.000144262,1.268469163,2.410428246,-0.000144262,-0.000144262,0.314553165,0.06024685,-0.000144262,2.144967103,-0.000144262,1.652447723,1.453636426,1.285952351,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.154891373,1.530739153,0.780661077,0.018731848,2.497363883,-0.000144262,2.210229023,-0.000144262,1.726901911,0.002743728,-0.000144262,0.057241547,-0.000144262,1.959598485,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.031946122,2.726424434,-0.000144262,2.616171313,-0.000144262,-0.000144262,0.00129901,-0.000144262,-0.000144262,-0.000144262,2.425850039,2.633971601,-0.000144262,-0.000144262,0.00853711,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.815529263,2.679457558,-0.000144262,2.765130848,3.131629303,0.95148479,1.167798594,0.72475451,-0.000144262,-0.000144262,2.387600317,-0.000144262,0.090649304,1.942861696,0.338068023,0.72475451,0.107647835,0.224148769,0.072331059,-0.000144262,-0.000144262,0.004189894,-0.000144262,1.193964717,0.246224336,-0.000144262,1.555969089,0.012897465,-0.000144262,2.987359819,4.791857353,0.310969273,-0.000144262,1.09819665,-0.000144262,0.354575011,-0.000144262,1.84114597,2.271600541,0.118570303,-0.000144262,-0.000144262,0.031946122,0.401444227,0.015811707,1.022976578,1.197269104,-0.000144262,-0.000144262,0.040823363,-0.000144262,0.00853711,-0.000144262,0.012897465,-0.000144262,-0.000144262,-0.000144262,2.425850039,-0.000144262,1.314373759,COVID-19
adjpvalog.V13,-0.000144262,-0.000144262,0.336245518,3.349603053,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.005637511,-0.000144262,0.384395374,-0.000144262,0.070814986,0.00129901,2.964657619,0.319945752,-0.000144262,1.489645659,0.03785821,0.002743728,2.203568369,0.00853711,0.018731848,1.073696888,-0.000144262,2.022683437,-0.000144262,-0.000144262,2.513749011,0.095265439,1.489645659,-0.000144262,-0.000144262,-0.000144262,0.798115257,-0.000144262,2.064313965,2.250851933,-0.000144262,-0.000144262,-0.000144262,0.090649304,-0.000144262,4.640253953,3.773984784,1.076736702,0.982505621,0.263438417,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.616613654,1.328797223,0.03785821,1.518287738,-0.000144262,1.560217311,-0.000144262,-0.000144262,0.00129901,-0.000144262,0.199089749,-0.000144262,-0.000144262,-0.000144262,0.687102527,1.775465737,6.629500897,0.00129901,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.007086582,-0.000144262,1.851521384,1.501851274,1.44575498,-0.000144262,0.00129901,-0.000144262,0.150240876,-0.000144262,-0.000144262,0.307394262,-0.000144262,-0.000144262,2.53032237,-0.000144262,0.773244877,-0.000144262,2.707453812,1.037710112,0.753652723,0.015811707,-0.000144262,0.004189894,1.193964717,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.092032594,0.393842075,0.011442549,0.026058164,0.554061463,-0.000144262,0.004189894,-0.000144262,-0.000144262,0.230905344,0.00129901,-0.000144262,0.012897465,0.608012374,1.872498781,-0.000144262,0.810713093,-0.000144262,0.982505621,-0.000144262,-0.000144262,0.011442549,-0.000144262,2.497363883,-0.000144262,-0.000144262,-0.000144262,0.110760111,0.215747307,-0.000144262,1.282438723,1.391758487,-0.000144262,-0.000144262,0.155052002,0.073848727,0.018731848,0.279108684,-0.000144262,1.237523612,-0.000144262,-0.000144262,2.21692057,1.473530495,1.296544873,COVID-19
adjpvalog.V14,0.076888861,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.127998689,-0.000144262,-0.000144262,-0.000144262,2.998846305,-0.000144262,0.00129901,0.004189894,-0.000144262,-0.000144262,0.275611663,0.007086582,-0.000144262,0.388166635,2.745647837,2.920297628,0.009989098,0.002743728,2.18376895,0.020194138,0.036377915,-0.000144262,-0.000144262,1.616613654,-0.000144262,-0.000144262,3.754382647,0.023123171,1.430120094,-0.000144262,-0.000144262,1.666118341,0.5081982,2.825210107,1.372953541,2.395169563,-0.000144262,-0.000144262,0.487823691,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.768321838,-0.000144262,-0.000144262,1.63890543,0.00129901,-0.000144262,1.741300184,1.328797223,0.272123099,0.004189894,-0.000144262,-0.000144262,1.505942868,-0.000144262,-0.000144262,0.00129901,-0.000144262,0.067787611,-0.000144262,-0.000144262,-0.000144262,2.132261648,-0.000144262,-0.000144262,0.009989098,-0.000144262,2.856214775,-0.000144262,2.642954787,-0.000144262,-0.000144262,0.00129901,-0.000144262,-0.000144262,-0.000144262,1.070663466,2.679457558,-0.000144262,-0.000144262,0.00853711,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.625044004,-0.000144262,1.174295768,2.835471139,2.688729409,0.731924977,0.934841325,0.376882298,-0.000144262,0.009989098,1.020047842,3.79385693,0.907521913,-0.000144262,-0.000144262,-0.000144262,0.089113868,0.177718534,-0.000144262,0.856998494,-0.000144262,0.004189894,-0.000144262,-0.000144262,0.316348455,-0.000144262,-0.000144262,0.011442549,-0.000144262,3.057691944,-0.000144262,-0.000144262,-0.000144262,0.537214737,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.457197173,0.171205962,-0.000144262,-0.000144262,0.007086582,-0.000144262,0.005637511,0.971147994,0.652674508,-0.000144262,-0.000144262,0.040823363,-0.000144262,0.01435385,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.755356454,-0.000144262,-0.000144262,COVID-19
adjpvalog.V15,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.005637511,-0.000144262,0.102991974,-0.000144262,0.098351089,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.012897465,0.004189894,2.005203073,0.021657911,0.079935415,-0.000144262,-0.000144262,3.277883762,-0.000144262,0.00129901,3.320486121,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.341719955,-0.000144262,-0.000144262,2.306858773,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.258080052,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.00129901,1.289474558,2.314015013,0.870123539,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.00853711,-0.000144262,0.057241547,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.00853711,-0.000144262,-0.000144262,-0.000144262,2.555544954,-0.000144262,-0.000144262,0.00129901,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.616171313,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.203568369,-0.000144262,1.251195309,2.21692057,-0.000144262,0.708160727,0.319945752,-0.000144262,-0.000144262,0.011442549,-0.000144262,-0.000144262,-0.000144262,2.449296304,0.768321838,-0.000144262,0.215747307,0.682464378,-0.000144262,-0.000144262,-0.000144262,0.015811707,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.84632435,0.079935415,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.451859343,-0.000144262,0.878056266,0.017271039,2.26465113,2.26465113,-0.000144262,-0.000144262,-0.000144262,0.00129901,-0.000144262,-0.000144262,0.929335899,0.785626476,-0.000144262,-0.000144262,0.023123171,-0.000144262,0.021657911,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.203568369,-0.000144262,-0.000144262,Control
adjpvalog.V16,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.289650894,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.275437035,5.205563338,0.182622329,0.015811707,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.00853711,-0.000144262,2.598587975,0.030471878,0.190832543,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.00129901,2.564051435,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.142098604,-0.000144262,-0.000144262,1.959598485,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.040674961,-0.000144262,-0.000144262,1.300093068,-0.000144262,-0.000144262,-0.000144262,0.703454492,1.197269104,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.765621311,0.011442549,-0.000144262,0.24793653,-0.000144262,2.698061233,-0.000144262,2.457197173,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.607352856,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,3.642053947,-0.000144262,-0.000144262,-0.000144262,0.005637511,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.751222306,1.240929409,-0.000144262,0.623487339,0.229213231,4.181803871,-0.000144262,0.005637511,1.652447723,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.102991974,0.479753777,-0.000144262,-0.000144262,-0.000144262,0.012897465,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.465141549,0.011442549,-0.000144262,1.387977837,2.473129914,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.057241547,0.753652723,-0.000144262,0.854387753,-0.000144262,-0.000144262,-0.000144262,0.00853711,-0.000144262,0.209061186,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.976531719,-0.000144262,-0.000144262,Control
adjpvalog.V17,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.004189894,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.002743728,-0.000144262,-0.000144262,-0.000144262,2.547088335,-0.000144262,-0.000144262,4.40812913,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.386279772,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.455811393,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.445951493,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.020194138,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.052745299,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.878056266,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.012897465,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.144967103,-0.000144262,-0.000144262,COVID-19
adjpvalog.V18,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.012897465,-0.000144262,2.661090727,0.120137428,0.004189894,2.203568369,0.023123171,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.688729409,-0.000144262,0.734323075,-0.000144262,-0.000144262,1.058593159,0.80818471,2.679457558,-0.000144262,2.144967103,-0.000144262,-0.000144262,0.756087241,-0.000144262,0.002743728,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.293005384,-0.000144262,-0.000144262,0.440067736,-0.000144262,0.00129901,-0.000144262,2.070360474,0.823421906,0.01435385,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.079935415,-0.000144262,-0.000144262,-0.000144262,1.675304586,-0.000144262,-0.000144262,0.005637511,-0.000144262,-0.000144262,-0.000144262,2.642954787,-0.000144262,-0.000144262,0.002743728,-0.000144262,-0.000144262,-0.000144262,2.642954787,-0.000144262,-0.000144262,-0.000144262,0.004189894,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.564051435,2.372579931,0.843991779,0.790609023,-0.000144262,-0.000144262,0.011442549,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.180985878,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.026058164,-0.000144262,-0.000144262,0.021657911,-0.000144262,-0.000144262,0.021657911,-0.000144262,2.410428246,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.387600317,2.538680998,0.04826302,-0.000144262,-0.000144262,0.004189894,-0.000144262,-0.000144262,1.088960414,1.481565576,-0.000144262,-0.000144262,0.00129901,-0.000144262,0.043794624,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.679457558,-0.000144262,-0.000144262,COVID-19
adjpvalog.V19,0.061751852,1.203900672,-0.000144262,0.225834948,-0.000144262,-0.000144262,13.28771238,13.28771238,-0.000144262,-0.000144262,13.28771238,-0.000144262,-0.000144262,0.350890435,-0.000144262,0.481767028,0.00129901,-0.000144262,0.147042349,-0.000144262,2.040378202,0.002743728,-0.000144262,-0.000144262,0.020194138,0.263438417,-0.000144262,-0.000144262,-0.000144262,1.011297138,-0.000144262,2.132261648,-0.000144262,-0.000144262,1.380446131,-0.000144262,-0.000144262,0.465739144,-0.000144262,1.594661084,-0.000144262,-0.000144262,1.082835612,0.214072869,0.089113868,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.234125836,0.657217718,-0.000144262,1.656990217,0.004189894,-0.000144262,-0.000144262,-0.000144262,0.339892834,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.350338559,0.002743728,-0.000144262,0.036377915,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,3.488430758,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.005637511,5.054092703,-0.000144262,2.845805675,0.619048956,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.085894763,2.016833084,0.447918089,13.28771238,-0.000144262,2.17722907,-0.000144262,0.493905888,-0.000144262,0.477743332,0.52263352,0.054242492,0.246224336,-0.000144262,0.005637511,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.24793653,0.112318771,-0.000144262,0.639130096,-0.000144262,0.015811707,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.030471878,-0.000144262,1.251195309,-0.000144262,-0.000144262,-0.000144262,0.86748896,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.948419079,-0.000144262,-0.000144262,-0.000144262,0.070814986,0.378756902,0.00129901,1.227354197,0.594878965,-0.000144262,-0.000144262,0.046772016,0.063258426,0.05574124,-0.000144262,-0.000144262,-0.000144262,0.112318771,-0.000144262,2.151362038,1.457593354,-0.000144262,Control
adjpvalog.V20,-0.000144262,0.451859343,-0.000144262,3.456405136,-0.000144262,0.090649304,-0.000144262,-0.000144262,-0.000144262,3.735043282,-0.000144262,-0.000144262,-0.000144262,0.358269022,-0.000144262,0.556181203,0.007086582,-0.000144262,0.121706257,1.755843604,0.843991779,0.051249658,-0.000144262,1.325177816,0.005637511,0.079935415,-0.000144262,0.904818211,-0.000144262,-0.000144262,0.009989098,2.138600389,0.002743728,0.841404448,-0.000144262,-0.000144262,0.59270164,0.24793653,1.675304586,1.899156876,1.795358434,-0.000144262,-0.000144262,0.224148769,-0.000144262,-0.000144262,4.208227596,-0.000144262,0.44988737,-0.000144262,0.872762938,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.514161033,0.291415443,-0.000144262,2.157785446,-0.000144262,1.800374764,-0.000144262,1.736484776,-0.000144262,-0.000144262,0.040823363,-0.000144262,1.18737856,-0.000144262,-0.000144262,-0.000144262,7.930160375,-0.000144262,-0.000144262,2.425850039,-0.000144262,2.522011892,-0.000144262,-0.000144262,0.002743728,-0.000144262,-0.000144262,-0.000144262,2.953439094,2.625044004,-0.000144262,-0.000144262,0.004189894,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.289474558,1.328797223,-0.000144262,1.856737207,1.820616346,0.973979029,0.577551688,0.180985878,0.584025054,0.005637511,1.079782934,-0.000144262,0.440067736,2.271600541,0.52263352,-0.000144262,0.099896392,0.040823363,-0.000144262,-0.000144262,-0.000144262,0.01435385,-0.000144262,0.603621273,0.039340025,-0.000144262,-0.000144262,0.01435385,-0.000144262,1.856737207,4.181803871,-0.000144262,-0.000144262,0.286128257,-0.000144262,0.061751852,-0.000144262,-0.000144262,1.230736043,0.034899138,-0.000144262,-0.000144262,0.011442549,-0.000144262,0.005637511,0.948697511,0.666347285,-0.000144262,-0.000144262,0.127998689,-0.000144262,0.012897465,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.244001516,-0.000144262,1.328797223,COVID-19
adjpvalog.V21,0.005637511,0.95148479,-0.000144262,2.598587975,2.210229023,0.15344651,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.005492684,-0.000144262,0.803141199,0.00129901,-0.000144262,0.004189894,-0.000144262,2.01100636,0.002743728,-0.000144262,1.982220587,-0.000144262,0.120137428,1.84632435,0.485801977,2.964657619,-0.000144262,0.012897465,2.642954787,0.002743728,1.39554907,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.223643299,1.717382279,1.987931977,-0.000144262,-0.000144262,0.073848727,-0.000144262,2.250851933,6.947862377,-0.000144262,1.354390559,0.411003598,-0.000144262,0.076888861,1.441830345,-0.000144262,-0.000144262,-0.000144262,2.350338559,1.84114597,0.046772016,-0.000144262,-0.000144262,1.893785704,3.08191913,-0.000144262,0.011442549,-0.000144262,0.067787611,-0.000144262,-0.000144262,-0.000144262,1.867225767,2.151362038,3.606473968,-0.000144262,1.380446131,-0.000144262,-0.000144262,2.547088335,0.06024685,1.110604338,0.00129901,-0.000144262,2.372579931,2.299737855,2.449296304,-0.000144262,-0.000144262,0.078411334,0.01435385,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.125950636,-0.000144262,1.634419434,2.357714317,2.343000319,0.734323075,0.601430724,0.500013836,-0.000144262,0.002743728,0.823421906,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.648145561,0.89942596,0.261707737,0.145445741,0.13590302,-0.000144262,0.012897465,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.27858359,0.072331059,0.407172245,2.306858773,-0.000144262,-0.000144262,1.800374764,1.70792505,-0.000144262,0.00853711,0.011442549,-0.000144262,1.965220842,-0.000144262,-0.000144262,0.030471878,0.045282552,0.691755636,0.00129901,0.982505621,0.833670182,-0.000144262,3.456405136,0.140666491,-0.000144262,0.030471878,-0.000144262,1.712645915,1.336063394,-0.000144262,-0.000144262,1.011297138,-0.000144262,1.461561165,COVID-19
adjpvalog.V22,-0.000144262,2.372579931,-0.000144262,-0.000144262,-0.000144262,0.352731547,13.28771238,13.28771238,13.28771238,-0.000144262,13.28771238,-0.000144262,0.00129901,0.904818211,1.282438723,0.973979029,0.007086582,-0.000144262,0.147042349,3.624154275,2.26465113,0.005637511,0.005637511,2.418118536,0.052745299,0.018731848,0.810713093,-0.000144262,1.399349638,1.217255964,-0.000144262,0.648145561,0.011442549,0.95148479,3.456405136,1.082835612,-0.000144262,1.193964717,-0.000144262,1.271948892,2.21692057,1.088960414,1.920843793,-0.000144262,0.017271039,-0.000144262,2.616171313,-0.000144262,1.736484776,0.21742369,1.555969089,0.872762938,-0.000144262,1.915391425,-0.000144262,-0.000144262,1.481565576,0.785626476,0.52263352,0.017271039,2.547088335,-0.000144262,-0.000144262,-0.000144262,2.835471139,-0.000144262,0.005637511,0.239395805,-0.000144262,-0.000144262,-0.000144262,0.862234192,-0.000144262,5.869859865,-0.000144262,-0.000144262,2.449296304,-0.000144262,-0.000144262,0.045282552,-0.000144262,0.00129901,6.368849142,-0.000144262,-0.000144262,1.107492397,-0.000144262,0.00129901,0.017271039,-0.000144262,1.180822334,2.18376895,1.510046099,13.28771238,-0.000144262,2.157785446,-0.000144262,0.485801977,3.010424979,1.414652832,0.581864036,0.424494032,0.577551688,-0.000144262,0.002743728,1.703219583,2.825210107,1.522426281,-0.000144262,-0.000144262,-0.000144262,0.078411334,0.184260638,0.614624187,-0.000144262,-0.000144262,0.002743728,-0.000144262,-0.000144262,0.01435385,0.00129901,1.84114597,0.011442549,-0.000144262,2.856214775,-0.000144262,-0.000144262,0.549831303,0.870123539,1.634419434,-0.000144262,-0.000144262,-0.000144262,2.425850039,0.121706257,2.395169563,-0.000144262,0.005637511,0.6964238,0.005637511,0.551944832,0.988218141,-0.000144262,1.948419079,0.099896392,0.00853711,0.002743728,-0.000144262,-0.000144262,-0.000144262,0.00853711,3.209561572,2.190338611,2.164237581,1.800374764,COVID-19
